ex-idx ,doc-url,doc-url-hash,model-name,output,INT,INT & AIS,Flagged,Q1,Q2,# agree (INT),# agree (AIS)
839:6,NA,NA,wow-dodeca,it was! it's the largest city in the state of washington and the pacific northwest region of north america.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
352:2,NA,NA,wow-dinan_et_al,"i'm not sure, but i do know that it's been around since 2009.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
917:3,NA,NA,wow-dinan_et_al,"i'm not sure, but i do know that sarah sussussussussussussussussussussussussussussussussussussussussussussussussussussussussussussussussussussussussussussussussussussussussussussussussussussussussussussussussussussussussussussussussussussussussussussussusley, is the movement movement of the movement.",0,0,0,"No, the response is unclear.",,4,-1
88:4,NA,NA,wow-dinan_et_al,"i'm not sure, but i do know that it's a major road park.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
67:7,NA,NA,wow-dodeca,the sum is called the magic constant or magic sum of the magic square.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
570:6,NA,NA,wow-controlled_t5,"steaks are usually grilled, but they can be pan-fried, or broiled.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
547:3,NA,NA,wow-reference,"i think education is the biggest factor if we want to change the way this epidemic is playing out. it would be wise to start out telling people how much extra this disease is costing them, on average american spend approximately 1400$ a year on obesity related ailments.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
662:4,NA,NA,wow-t5,"i love the louvre in paris, the national museum of china in beijing, the smithsonian institution in washington, dc, the british museum in london, the national gallery in london, and metropolitan museum of art in new york city.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
339:4,NA,NA,wow-dinan_et_al,she's a film film that's a movie. it's a film film that's a movie.,0,0,0,"No, the response is unclear.",,4,-1
177:4,NA,NA,wow-controlled_t5,"it varies from each other, and is influenced by the soil type, climate, culture, ethnic groups, and occupations.",1,0,0,"Yes, I understand it.","No, not fully attributable.",4,3
419:3,NA,NA,wow-dinan_et_al,"yes, it is. it's also known as x-ray radiography, ultrasound, computed tomography, and mri.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,3
849:5,NA,NA,wow-t5,"the modern guitar was preceded by the gittern, the vihuela, the four-course renaissance guitar, and the five-course baroque guitar, all of which contributed to the development of the modern six-string instrument.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
194:8,NA,NA,wow-t5,"i'm not sure, but i know that the word tattoo was borrowed from a polynesian word, meaning to write.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
176:8,NA,NA,wow-t5,i didn't. some people get caught putting up bonfires and divination games.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
102:3,NA,NA,wow-controlled_t5,you mean the term running can refer to any of a variety of speeds ranging from jogging to sprinting.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,3
813:4,NA,NA,wow-reference,"i have, i love the extra wide slices!",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
686:9,NA,NA,wow-dinan_et_al,"i'm not sure, but the mustang was introduced in 1964.",1,0,0,"Yes, I understand it.","No, not fully attributable.",4,4
347:1,NA,NA,wow-t5,i love italian food.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
153:8,NA,NA,wow-dinan_et_al,"i'm not sure, but i do know that finance aims to price assets based on their risk level.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
710:7,NA,NA,wow-dodeca,"i haven't, but i've heard it can be done professionally by a hairdresser or independently at home.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
338:6,NA,NA,wow-controlled_t5,"each episode was adapted from a novel or short story by christie that featured poirot, and consequently in each episode poirot is both the main detective in charge of the investigation of a crime (usually murder) and the protagonist who is at the centre of most of the episode's action.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",4,4
580:7,NA,NA,wow-dodeca,"pizza is sold fresh or frozen, so i like it both ways.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,3
844:6,NA,NA,wow-t5,it is a type of game in which the participants assume the roles of characters and collaboratively create stories.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
883:2,NA,NA,wow-t5,"text messages can be sent over a cellular network, or via an internet connection.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
836:6,NA,NA,wow-t5,it is a method of cooking large joints of meat or entire animals,0,0,1,,,-1,-1
800:1,NA,NA,wow-dinan_et_al,"i've never been, but i do know that it's usually found in the ocean.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
905:5,NA,NA,wow-dinan_et_al,"i'm not sure, but they are one of the oldest bands of the beatles.",1,0,0,"Yes, I understand it.","No, not fully attributable.",4,4
307:5,NA,NA,wow-controlled_t5,"kesha rose sebert is an american singer, songwriter, actress and rapper",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
12:7,NA,NA,wow-reference,i know the nfl has had a very complicated history in la.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
541:4,NA,NA,wow-t5,i have not - i am more of a visual acuity person and can't see in bright environments,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
843:2,NA,NA,wow-reference,"effectively, he was stripped of his seven wins, but it is a very tough event,",1,0,0,"Yes, I understand it.","No, not fully attributable.",4,4
212:6,NA,NA,wow-dodeca,"i haven't, but i know they have salads, fish, smoothies, and fruit",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
150:3,NA,NA,wow-reference,"i try to cook at least 3 or 4 days a week. i like to make things like meatloaf, stew or pasta that i can store and reheat during the week. how about you?",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
686:1,NA,NA,wow-dodeca,"i have never owned a ford mustang, but i know it is an american car manufactured by ford.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
119:5,NA,NA,wow-dinan_et_al,"no, i haven't, but i've been watching it since i was a kid. i'm a fan of the lead singer.",1,0,0,"Yes, I understand it.","No, not fully attributable.",4,4
908:4,NA,NA,wow-t5,"i'm not sure if you can, but it's hard to play the ball in such a way that the opponent is not able to play a valid return.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
339:4,NA,NA,wow-controlled_t5,"she does b movies, but not an arthouse film.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",3,2
867:3,NA,NA,wow-reference,"some sufferers of social anxiety disorders self medicate leading to alcoholism, eating disorders, or substance abuse. i would recommend seeing a professional.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
394:1,NA,NA,wow-reference,"i don't make it, but i love to eat it: kobe beef! fancy japanese style. have you had it?",1,0,0,"Yes, I understand it.","No, not fully attributable.",2,2
37:6,NA,NA,wow-controlled_t5,"there are many different symptoms, guilt, irritability, or anger.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,3
587:1,NA,NA,wow-dinan_et_al,"no, i do not. but i do know that it consists of three events.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
680:6,NA,NA,wow-t5,"i play a lot of times, and i love going to tropical resorts. i do it in my backyard, but i can't play in the ocean.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
32:5,NA,NA,wow-dinan_et_al,it was created by william shatner and william shatner.,1,0,0,"Yes, I understand it.","No, not fully attributable.",3,3
660:5,NA,NA,wow-t5,there are many states that regulate shelters within their jurisdiction. thats true.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
717:3,NA,NA,wow-dinan_et_al,"well, in europe, germany, permitted the killing of healthy stray dogs.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
906:1,NA,NA,wow-dinan_et_al,i love it too! it's one of my favorite hobbies. cooking techniques vary widely across the world.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
574:2,NA,NA,wow-dinan_et_al,miguel de cervantes was the first novelist of the 20th century.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,3
671:3,NA,NA,wow-reference,"well, there are many intricacies to raising a child. people have different ideas on what is right and what is wrong.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
606:2,NA,NA,wow-dinan_et_al,"i'm not sure, but it is used for medicine and medicine.",1,0,0,"Yes, I understand it.","No, not fully attributable.",3,3
24:4,NA,NA,wow-t5,"canada is sparsely populated, the majority of its land territory being dominated by forest and tundra and the rocky mountains",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
171:6,NA,NA,wow-t5,"there are a lot of vendors, but there are a lot of merchants and vendors that accept bitcoin as payment.",0,0,0,"No, the response is unclear.",,4,-1
87:2,NA,NA,wow-t5,they formed in 1990 and released their first album in 1992.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",2,2
863:4,NA,NA,wow-dinan_et_al,"i'm not sure, but i do know that it's been around for a long time.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
294:1,NA,NA,wow-controlled_t5,"yes, itchy rash, sneezing, runny nose, shortness of breath, swelling.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,4
906:1,NA,NA,wow-dodeca,"cooking techniques and ingredients vary widely across the world, from grilling food over an open fire to using electric stoves",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
67:1,NA,NA,wow-dinan_et_al,"i do like crossword puzzles, which is a type of medium-sized puzzle",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
148:7,NA,NA,wow-dodeca,a portion of the history of painting in both eastern and western art is dominated by spiritual motifs and ideas.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
102:1,NA,NA,wow-dinan_et_al,"yes, running is a method of terrestrial locomotion.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,4
72:2,NA,NA,wow-dodeca,i've been snowboarding since i was a kid. i've been standing on a snowboard attached to my feet.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,4
909:6,NA,NA,wow-t5,it is a white horse with a long horn and cloven hooves,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,3
609:2,NA,NA,wow-reference,psychology but it holds top-ten positions in various national rankings.,0,0,1,,,-1,-1
62:4,NA,NA,wow-controlled_t5,"it's been described as having ""a continuous and comprehensive history of about two thousand years""",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
863:4,NA,NA,wow-controlled_t5,"it is a video game for the playstation 2, playstation 3, nintendo gamecube, wii, xbox, and xbox 360.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
372:7,NA,NA,wow-dinan_et_al,"i'm not sure, but i do know that it's one of the most important parts of the world.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
649:1,NA,NA,wow-controlled_t5,"some people are vegetarian for health related reasons, political, environmental, cultural, aesthetic, economic, or personal preference.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,4
821:3,NA,NA,wow-dinan_et_al,"i'm not sure, but i do know that barbershop music originated in the 1930s.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
313:3,NA,NA,wow-controlled_t5,video game programmers sometimes comprise the entire design team.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
808:3,NA,NA,wow-dodeca,most teller jobs require experience with handling cash and a high school diploma.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
907:3,NA,NA,wow-dinan_et_al,"i love reading, it's a complex process of decoding symbols to derive meaning.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
499:1,NA,NA,wow-dodeca,i know that the ford f-series is a series of light-duty trucks and medium-duty trucks,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,3
953:2,NA,NA,wow-dinan_et_al,"i do not know much about birds, but i do know that they are distinguished by naked eye.",1,0,0,"Yes, I understand it.","No, not fully attributable.",4,4
153:2,NA,NA,wow-t5,i like investing because i am interested in how investments are made.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
751:4,NA,NA,wow-controlled_t5,"the original daytime version debuted on march 30, 1964, and aired until january 3, 1975.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
