ex-idx,doc-url,doc-url-hash,model-name,output,INT,INT & AIS,Flagged,Q1,Q2,# agree (INT),# agree (AIS)
1228:3,http://web.archive.org/web/20190802094638id_/https://en.wikipedia.org/wiki/Olivia_Dunham_p8,NA,t5-base,"comparing olivia to fauxlivia, torv felt that the two had many different characteristics. anna torv described them as remarkably alike.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,4
2317:3,http://www.wandelgek.nl/?p=46713_p0,NA,t5-small,"the leaky cauldron is a dark, shabby pub and inn for wizards, located on the muggle street of charing cross road in london, offering food, drinks and rooms to rent.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
32:1,http://web.archive.org/web/20200806211522id_/https://www.sharks-world.com/types_of_sharks/_p0,NA,t5-base,there are 440 different species of sharks in the world today classified into eight different orders.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,4
2542:1,http://web.archive.org/web/20200104144920id_/https://en.wikipedia.org/wiki/The_Munsters_p6,NA,t5-small,the first presentation was 16 minutes and in color (later cut to just over 13 minutes) and was used to pitch the series to cbs and its affiliates.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,4
1227:2,http://web.archive.org/web/20190828223722id_/https://en.wikipedia.org/wiki/Tuesdays_with_Morrie_p0,NA,t5-base,"the book topped the new york times non-fiction bestsellers of 2000. an unabridged audiobook was also published, narrated by albom.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
947:2,http://web.archive.org/web/20191104020425id_/https://en.wikipedia.org/wiki/Parliament-Funkadelic_p0,NA,t5-base,"parliament-funkadelic achieved thirteen top ten hits in the american r&b music charts between 1967 and 1983, including six number one hits.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,4
2074:3,http://web.archive.org/web/20191117112738id_/https://en.wikipedia.org/wiki/List_of_Premier_League_seasons_p0,NA,t5-base,the premier league adopts a promotion and relegation system with the football league which comes into place at the end of each season.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,4
771:1,http://web.archive.org/web/20191129014233id_/https://en.wikipedia.org/wiki/Marlon_Brando_p40,NA,t5-base,marlon brando's behavior during the filming of mutiny on the bounty seemed to bolster his reputation as a difficult star.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,3
2040:3,http://web.archive.org/web/20190523130436id_/https://en.wikipedia.org/wiki/Millennium_(novel_series)_p0,NA,t5-small,"stieg larsson's novels were originally printed in swedish by norstedts förlag, with english editions by quercus in the united kingdom and alfred a. knopf in the united states.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
2125:2,https://wikivisually.com/wiki/Wah_Ching_p15,NA,t5-base,"while traditional characters can still be read and understood by many mainland chinese and the chinese community in malaysia and singapore, these groups retain their use of simplified characters.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
971:1,http://votersedge.nbcchicago.com/il/en/ballot/election/area/43/contests/contest/12572?election_authority_id=117_p2,NA,t5-base,tim kaine received a b.a. in economics from the university of missouri and a j.d. from the indiana university robert h. mckinney school of law.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
274:3,http://web.archive.org/web/20200102043250id_/https://en.wikipedia.org/wiki/Lee_Trevino_p7,NA,t5-small,"at age 49 in the 1989 masters, lee trevino shot an opening round five-under-par 67 to become the oldest man ever to lead the field after a round in the tournament.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,3
1228:3,http://web.archive.org/web/20190802094638id_/https://en.wikipedia.org/wiki/Olivia_Dunham_p8,NA,t5-small,"anna torv described them as remarkable alike. they have subtle differences, but they're both fighting for their causes. i think each of them sees things in the other they'd like to have.“",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
2404:3,http://web.archive.org/web/20191219105727id_/https://en.wikipedia.org/wiki/Detroit_Pistons_p0,NA,t5-small,the detroit pistons are an american professional basketball team based in detroit.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
1184:1,http://web.archive.org/web/20191208010000id_/https://en.wikipedia.org/wiki/The_Devil_Wears_Prada_(band)_p3,NA,t5-small,the devil wears prada began writing and recording their third album with roots above and branches below after attending 2008's warped tour.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
450:1,http://web.archive.org/web/20200517105334id_/https://en.wikipedia.org/wiki/The_Wildhearts_p1,NA,t5-base,"the wildhearts formed in late 1989, after ginger was sacked from the quireboys.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
254:3,http://web.archive.org/web/20191218150239id_/https://en.wikipedia.org/wiki/Jeb_Bush_p8,NA,t5-small,"following the 1980 presidential election, jeb bush and his family moved to miami-dade county, florida.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,3
320:1,http://web.archive.org/web/20190926234154id_/https://en.wikipedia.org/wiki/Yip_Harburg_p2,NA,t5-small,"in hollywood, yip harburg worked with composers harold arlen, vernon duke, jerome kern, jule styne, and burton lane.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,3
894:1,http://web.archive.org/web/20161228233314id_/https://en.wikipedia.org/wiki/Mala:_I_Mousiki_Tou_Anemou_p0,NA,t5-small,mala – i mousiki tou anemou is the name of a greek soundtrack album by singer anna vissi.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
359:1,http://web.archive.org/web/20191125130932id_/https://en.wikipedia.org/wiki/Sheila_E._p2,NA,t5-small,"sheila e provided vocals on the b-side to let's go crazy, erotic city in 1984.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
2037:2,http://web.archive.org/web/20191215034143id_/https://en.wikipedia.org/wiki/Tagetes_erecta_p4,NA,t5-small,"in some regions of mexico it is used in digestive ailments, such as stomach pain, as well as diarrhea, colic, liver problems, bile, vomiting, and indigestion.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
307:1,http://web.archive.org/web/20191127032401id_/https://en.wikipedia.org/wiki/Michael_Jackson_p27,NA,t5-base,"beginning in may 2002, a documentary film crew led by martin bashir followed jackson for several months.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
769:2,http://web.archive.org/web/20200517103520id_/https://en.wikipedia.org/wiki/Sugizo_p7,NA,t5-small,"on may 1, 2009, sugizo officially joined x japan as lead guitarist, violinist and backing vocalist.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
1949:2,http://web.archive.org/web/20191201010055id_/https://en.wikipedia.org/wiki/Cattle_p5,NA,t5-base,"a castrated male is called a steer in the united states; older steers are often called bullocks in other parts of the world, but in north america this term refers to a young bull.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
1582:1,http://web.archive.org/web/20190916140645id_/https://en.wikipedia.org/wiki/Nomeansno_p0,NA,t5-small,"nomeansno was a canadian punk rock band formed in victoria, british columbia and later relocated to vancouver.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
1903:3,http://web.archive.org/web/20200429013759id_/https://www.verywellhealth.com/jejunum-what-is-the-jejunum-3157103_p2,NA,t5-base,"the jejunum, along with the other areas of the small intestine, is responsible for absorbing nutrients from digested food into the bloodstream.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
883:3,http://web.archive.org/web/20191227190434id_/https://en.wikipedia.org/wiki/Bolt_Thrower_p4,NA,t5-base,"the band switched record labels from earache to metal blade records, because since the u.s. ...for victory tour they had seen a lack of success with earache.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
1817:1,http://web.archive.org/web/20191126091330id_/https://en.wikipedia.org/wiki/Howard_Hughes_p13,NA,t5-small,"howard hughes sustained significant injuries in the crash, including a crushed collar bone, multiple cracked ribs, crushed chest with collapsed left lung, and numerous third-degree burns.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,3
1335:3,http://web.archive.org/web/20191207144531id_/https://en.wikipedia.org/wiki/Charles_Krauthammer_p18,NA,t5-base,"in late 2006 and 2007, he was one of the few commentators to support the troop surge in iraq.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
1127:3,http://web.archive.org/web/20191214040151id_/https://en.wikipedia.org/wiki/Dan_Wilson_(musician)_p2,NA,t5-small,"after trip shakespeare's breakup in 1992, dan wilson and john munson joined with drummer jacob slichter to form pleasure, a trio that was later renamed semisonic.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,3
1281:3,http://web.archive.org/web/20191224202928id_/https://en.wikipedia.org/wiki/Willie_Stargell_p7,NA,t5-small,"on august 5, 1969, stargell hit a home run off alan foster that left the stadium and measured 507 feet, the longest home run ever hit at dodger stadium.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
1553:2,http://web.archive.org/web/20191128044945id_/https://en.wikipedia.org/wiki/Matthew_Boulton_p20,NA,t5-base,matthew boulton conceived of the idea to hold a music festival in birmingham to raise funds for the hospital.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,3
1498:2,http://web.archive.org/web/20160924150044id_/https://en.wikipedia.org/wiki/History_(The_Verve_song)_p0,NA,t5-base,"history is a song by english rock band the verve, and is featured on their second album, a northern soul.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
986:3,http://web.archive.org/web/20191012160810id_/https://en.wikipedia.org/wiki/Ai_Kago_p4,NA,t5-base,ai kago parted ways with r&a promotions in november 2010 despite her contract ending in march 2013.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,3
618:1,http://web.archive.org/web/20191020170743id_/https://en.wikipedia.org/wiki/Edge_(wrestler)_p4,NA,t5-small,"on may 10, 1996, wrestler edge replaced bob holly's opponent on short notice in the opening match of a wwf house show in hamilton, ontario.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,3
2319:1,http://web.archive.org/web/20190823113356id_/https://www.visitisleofwight.co.uk/information/frequently-asked-questions_p4,NA,t5-base,there are several varied explanations as to where the name isle of wight originated from.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
1982:2,https://mlp.fandom.com/wiki/Mad_Men_ponies_p2,NA,t5-base,"pegasus olsen resembles peggy olson, portrayed by elisabeth moss.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
1914:3,http://web.archive.org/web/20191221190414id_/https://www.ancient.eu/Timbuktu/_p6,NA,t5-base,"the combination of timbuktu’s three mosques, clerical class, and universities meant that it became the holiest city in the sudan region.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
1104:1,http://web.archive.org/web/20191107063434id_/https://en.wikipedia.org/wiki/Sam_Houston_p10,NA,t5-base,"houston took office on october 22, 1836 after interim president david g. burnet resigned.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
729:2,http://web.archive.org/web/20191031001513id_/https://en.wikipedia.org/wiki/Mark_Henry_p13,NA,t5-base,"mark henry joined the faction with farooq, the rock, kama mustafa, and d'lo brown on january 12, 1998.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,3
1744:4,http://1-dot-name-meaning.appspot.com/boy/Phillip_p4,NA,t5-small,phillip phillip rn was the first governor of new south wales and founder of the settlement which became sydney.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,3
1892:3,http://web.archive.org/web/20191208004620id_/https://en.wikipedia.org/wiki/Robert_Mitchum_p4,NA,t5-small,"robert mitchum finished the year with a western and a story of returning marine veterans, before filming in a genre that came to define mitchum's career and screen persona: film noir.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,3
506:1,http://web.archive.org/web/20191222213556id_/https://en.wikipedia.org/wiki/Harold_Shipman_p1,NA,t5-small,"harold shipman committed suicide on 13 january 2004, one day prior to his 58th birthday, by hanging himself in his cell at wakefield prison.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,3
445:1,http://web.archive.org/web/20191115215515id_/https://en.wikipedia.org/wiki/Wonder_Girls_p3,NA,t5-base,"in autumn 2007, the talent agency good entertainment sent their trainee yubin to jyp entertainment as a replacement for hyuna.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
2198:2,http://web.archive.org/web/20191205233036id_/https://en.wikipedia.org/wiki/Married_at_First_Sight_(American_TV_series)_p0,NA,t5-base,"the series first aired in the united states on fyi. beginning with season two, it aired in simulcast on sister network a&e.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
1420:2,http://web.archive.org/web/20200517094215id_/https://en.wikipedia.org/wiki/Utilitarian_(album)_p0,NA,t5-small,utilitarian is the fourteenth studio album by british grindcore band napalm death.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
1440:2,http://web.archive.org/web/20191206025853id_/https://en.wikipedia.org/wiki/Nightcrawler_%28comics%29_p19,NA,t5-base,"the demeanor of nightcrawler is very similar to that of the nightcrawler from nocturne’s reality, so the two developed a close bond that resembles a father-daughter relationship.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
320:1,http://web.archive.org/web/20190926234154id_/https://en.wikipedia.org/wiki/Yip_Harburg_p2,NA,t5-base,"in hollywood, yip harburg worked with composers harold arlen, vernon duke, jerome kern, jule styne, and burton lane, and later wrote the lyrics for the wizard of oz.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,3
75:2,http://web.archive.org/web/20190815221226id_/https://www.allaboutbirds.org/where-did-the-domestic-turkey-come-from/_p0,NA,t5-small,"in the 1500s, spanish traders brought some that had been domesticated by indigenous americans to europe and asia.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
541:2,http://web.archive.org/web/20191122075423id_/https://en.wikipedia.org/wiki/Tim_Kaine_p32,NA,t5-small,kaine proposes the creation of an intergovernmental organization consisting of all the world's democracies in which states can cooperate on solutions to problems such as corruption and voter inclusion.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
965:1,http://web.archive.org/web/20191122184645id_/https://en.wikipedia.org/wiki/Edward_Weston_p27,NA,t5-small,edward weston was known to extensively use dodging and burning to achieve the look he wanted in his prints.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,3
705:1,http://web.archive.org/web/20191026111312id_/https://en.wikipedia.org/wiki/Tinashe_p2,NA,t5-base,"in 2007, tinashe joined girl group the stunners, founded by vitamin c.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
1890:2,http://web.archive.org/web/20190917205530id_/https://en.wikipedia.org/wiki/PJ_Harvey_p7,NA,t5-base,"in 1995 pj harvey released her third studio album, to bring you my love, featuring former bandmate john parish, bad seeds multi-instrumentalist mick harvey and french drummer jean-marc butty.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,4
1553:2,http://web.archive.org/web/20191128044945id_/https://en.wikipedia.org/wiki/Matthew_Boulton_p20,NA,t5-small,"a great fan of the music of handel, matthew boulton conceived of the idea to hold a music festival in birmingham to raise funds for the hospital.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,3
1463:2,http://web.archive.org/web/20190902012259id_/https://en.wikipedia.org/wiki/Winger_(band)_p3,NA,t5-base,"in 2002, all five members embarked on a reunion tour of the u.s. and canada on a bill with poison.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
693:2,http://web.archive.org/web/20191210014737id_/https://en.wikipedia.org/wiki/Zorro_p0,NA,t5-base,zorro is typically portrayed as a dashing masked vigilante who defends the commoners and indigenous peoples of california against corrupt and tyrannical officials and other villains.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
1544:2,http://web.archive.org/web/20191122062000id_/https://en.wikipedia.org/wiki/Riddler_p15,NA,t5-small,"in tony daniel's life after death, riddler appears early in the story at a gala party attended by arkham, dick grayson, huntress, and oracle, hired by penguin to find the black mask.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
1637:2,http://web.archive.org/web/20191130003814id_/https://en.wikipedia.org/wiki/Lisa_Marie_Presley_p14,NA,t5-small,"lisa marie presley received her award from isaac hayes, chaka khan and yolanda king, daughter of martin luther king jr.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
307:2,http://web.archive.org/web/20191128152946id_/https://en.wikipedia.org/wiki/Living_with_Michael_Jackson_p0,NA,t5-small,"living with michael jackson is a television documentary, in which martin bashir interviewed michael jackson over a span of eight months, from may 2002 to january 2003, about different aspects of his life.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
1879:2,http://web.archive.org/web/20200517103605id_/https://en.wikipedia.org/wiki/Ego_Trippin%27_p0,NA,t5-base,"the album debuted at number 3 on the us billboard 200, selling 137,000 copies in its first week.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
1585:1,http://web.archive.org/web/20210316152805id_/https://en.wikipedia.org/wiki/Weapon_(album)_p0,NA,t5-base,weapon is the twelfth studio album by canadian electro-industrial band skinny puppy.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
397:1,http://web.archive.org/web/20200212204311id_/https://en.wikipedia.org/wiki/The_Bill_James_Historical_Baseball_Abstract_p0,NA,t5-base,"the bill james historical baseball abstract is a reference-type book written by bill james featuring an overview of professional baseball decade by decade, along with rankings of the top 100 players at each position.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
29:2,http://web.archive.org/web/20191121022131id_/https://en.wikipedia.org/wiki/British_Invasion_p0,NA,t5-base,"pop and rock groups such as the beatles, the rolling stones, the kinks, the dave clark five, herman's hermits, the zombies, and the animals were at the forefront of the british invasion.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
162:2,http://web.archive.org/web/20191007150858id_/https://en.wikipedia.org/wiki/Ann_Veneman_p4,NA,t5-base,"in 2004, ann veneman was honored with an honorary membership with the u.s. state department's u.s.-afghan women's council.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,4
1336:1,http://web.archive.org/web/20191219014953id_/https://en.wikipedia.org/wiki/Kurt_Warner_p14,NA,t5-base,"on february 27, 2009 kurt warner became a free agent and went on to have talks with the san francisco 49ers.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,3
1802:1,http://web.archive.org/web/20191101163737id_/https://en.wikipedia.org/wiki/Albert_Ayler_p7,NA,t5-base,"albert ayler's style is characterized by timbre variations, including squeaks, honks, and improvisation in very high and very low registers.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
1870:2,http://web.archive.org/web/20191130223051id_/https://en.wikipedia.org/wiki/Woody_Guthrie_p5,NA,t5-base,"while at kfvd, woody guthrie began to write and perform some of the protest songs that he eventually released on his album dust bowl ballads.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,3
1113:2,http://web.archive.org/web/20190819050602id_/https://en.wikipedia.org/wiki/Pete_Pihos_p7,NA,t5-base,pete pihos still managed to make the pro bowl and earn first-team all-pro honors by the ap as a defensive end.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,3
397:1,http://web.archive.org/web/20200212204311id_/https://en.wikipedia.org/wiki/The_Bill_James_Historical_Baseball_Abstract_p0,NA,t5-small,"the bill james historical baseball abstract is a reference-type book written by bill james featuring an overview of professional baseball decade by decade, along with rankings of the top 100 players at each position.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
1054:2,http://web.archive.org/web/20191218032935id_/https://en.wikipedia.org/wiki/James_Watt_p15,NA,t5-small,james watt continued to invent other things before and during his semi-retirement.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
1922:3,http://web.archive.org/web/20200524083605id_/https://caricom.org/our-community/who-we-are/our-governance/member-states-and-associate-members/_p0,NA,t5-small,twenty countries make up the caribbean community (caricom).fifteen are full members and five are associate members.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
1605:3,http://web.archive.org/web/20200117170109id_/https://en.wikipedia.org/wiki/Allen_Toussaint_p1,NA,t5-small,"allen toussaint learned piano as a child and took informal music lessons from an elderly neighbor, ernest pinn.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
1028:1,http://web.archive.org/web/20191224023943id_/https://en.wikipedia.org/wiki/Mike_Gravel_p26,NA,t5-small,"as an insurgent candidate in 1968 mike gravel had never established a firm party base. not liking to hunt or fish, he was also always culturally suspect in the state.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,3
1025:4,http://web.archive.org/web/20191105231435id_/https://en.wikipedia.org/wiki/Sandman_(Wesley_Dodds)_p5,NA,t5-base,wesley dodds is one of a number of justice society members who finds themselves in the ragnarok dimension during the early modern age of comic books.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,3
185:3,http://web.archive.org/web/20191210234931id_/https://en.wikipedia.org/wiki/Gaelic_Ireland_p12,NA,t5-small,the authorities classed such women as priests' concubines and there is evidence that a formal contract of concubinage existed between priests and their women.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
1422:2,http://web.archive.org/web/20191217184736id_/https://en.wikipedia.org/wiki/Johnny_Carson_p4,NA,t5-small,"johnny carson hosted several shows besides carson's cellar, including the game show earn your vacation and the cbs variety show the johnny carson show.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
588:2,http://web.archive.org/web/20191130215815id_/https://en.wikipedia.org/wiki/Luis_Walter_Alvarez_p13,NA,t5-small,"during the 1970s, walter alvarez was doing geologic research in central italy.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
2577:3,http://web.archive.org/web/20191224144619id_/https://en.wikipedia.org/wiki/Powers_of_the_United_States_Congress_p0,NA,t5-small,"congress has the power of the purse and it can tax citizens, spend money, and authorize the printing of currency such as this bill for $100,000.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
1281:3,http://web.archive.org/web/20191224202928id_/https://en.wikipedia.org/wiki/Willie_Stargell_p7,NA,t5-base,"on june 25, 1971, stargell hit the longest home run in veterans stadium history during a 14-4 pirates win over the philadelphia phillies.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
1186:1,http://web.archive.org/web/20191028230608id_/https://en.wikipedia.org/wiki/Ugly_Kid_Joe_p1,NA,t5-small,"whitfield crane, and klaus eichstadt took an interest in music while growing up in palo alto, california.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
785:1,http://web.archive.org/web/20191102033258id_/https://en.wikipedia.org/wiki/Art_Bell_p4,NA,t5-base,"art bell was one of only a few talk show hosts who did not screen incoming calls, but this changed in 2006.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
76:3,http://web.archive.org/web/20191212230211id_/https://en.wikipedia.org/wiki/Literary_genre_p0,NA,t5-small,"genre should not be confused with age categories, by which literature may be classified as either adult, young adult, or children's.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
446:1,http://web.archive.org/web/20191216051116id_/https://en.wikipedia.org/wiki/Jeff_Dunham_p8,NA,t5-small,"in late 2006, comedy central aired arguing with myself, drawing two million viewers when it aired, and selling two million dvds.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
712:1,http://web.archive.org/web/20191123235325id_/https://en.wikipedia.org/wiki/Jos%C3%A9_Mart%C3%AD_p14,NA,t5-base,"the expedition, composed of josé mart ⁇ , gómez, ángel guerra, francisco borreo, cesar salas and marcos del rosario, left montecristi for cuba on april 1, 1895.",0,0,0,"No, the response is unclear.}}",,4,-1
1386:3,http://web.archive.org/web/20191201011232id_/https://en.wikipedia.org/wiki/Charles_Baudelaire_p7,NA,t5-base,"by 1859, his illnesses, his long-term use of laudanum, his life of stress, and his poverty had taken a toll and charles baudelaire had aged noticeably.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
1033:1,http://web.archive.org/web/20191222214213id_/https://en.wikipedia.org/wiki/Meredith_Willson_p1,NA,t5-small,"in 1937 during world war ii, meredith willson worked for the united states' armed forces radio service.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,4
2040:2,http://glabra.ga/doc/files_551_p15,NA,t5-small,the girl who played with fire,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
1336:1,http://web.archive.org/web/20191219014953id_/https://en.wikipedia.org/wiki/Kurt_Warner_p14,NA,t5-small,kurt warner announced his desire to return to the cardinals for the 2009 season.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,3
2040:3,http://web.archive.org/web/20190523130436id_/https://en.wikipedia.org/wiki/Millennium_(novel_series)_p0,NA,t5-base,"millennium is a series of best-selling and award-winning swedish crime novels, created by stieg larsson.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
2078:3,http://blog.beachvillaresort.com/2010/_p3,NA,t5-base,"pirates of the caribbean: on stranger tides is set to be released on may 20, 2011 in traditional 2d, imax, disney digital 3-d and imax 3d.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
133:2,http://www.radioswissclassic.ch/en/music-database/orchestra/126825a7a5815329be66a3b87354ba145cbe1c/biography_p11,NA,t5-small,"on october 14, 2004, the warren zevon tribute album enjoy every sandwich: the songs of warren zevon was released.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
2257:2,http://derechomilitar.info/busty/matchmaking-god-of-mythology.php_p0,NA,t5-small,"yue lao appears at night, and unites with a silken cord all predestined couples, after which nothing can prevent their union.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
1856:3,http://web.archive.org/web/20191202210452id_/https://en.wikipedia.org/wiki/Dana_Rohrabacher_p25,NA,t5-base,"during a congressional hearing on climate change on february 8, 2007, rohrabacher mused that previous warming cycles may have been caused by carbon dioxide released into the atmosphere by dinosaur flatulence.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
2498:3,http://web.archive.org/web/20191212184056id_/https://en.wikipedia.org/wiki/French_Indochina_p2,NA,t5-base,"in order to create a political alternative to the viet minh, the state of vietnam, led by former emperor b ⁇ o  ⁇ i, was proclaimed in 1949.",0,0,0,"No, the response is unclear.}}",,5,-1
1132:1,http://web.archive.org/web/20191224222158id_/https://en.wikipedia.org/wiki/William_Goebel_p3,NA,t5-small,"in 1887, james w. bryan vacated his seat in the kentucky senate to pursue the office of lieutenant governor.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
1586:2,http://web.archive.org/web/20190403032921id_/https://en.wikipedia.org/wiki/Rube_Walker_p1,NA,t5-base,"after 1965 gil hodges was a pitching coach for the washington senators, new york mets and atlanta braves, working closely with managers gil hodges, yogi berra and joe torre, among others.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
2198:2,http://web.archive.org/web/20191205233036id_/https://en.wikipedia.org/wiki/Married_at_First_Sight_(American_TV_series)_p0,NA,t5-small,"on october 25, 2016 fyi renewed the show for a fifth season. in 2017, for the fifth season, the show moved to the lifetime channel.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
61:2,http://web.archive.org/web/20191201191845id_/https://en.wikipedia.org/wiki/Avengers_(comics)_p0,NA,t5-base,"the avengers originally consisted of ant-man, the hulk, iron man, thor, and the wasp.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
429:2,http://web.archive.org/web/20190319102849id_/https://en.wikipedia.org/wiki/My_Happiness_(Powderfinger_song)_p4,NA,t5-base,powderfinger performed my happiness live on the late show with david letterman while touring north america with british rock group coldplay.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
2404:3,http://web.archive.org/web/20191219105727id_/https://en.wikipedia.org/wiki/Detroit_Pistons_p0,NA,t5-base,"the detroit pistons compete in the national basketball association as a member of the league's eastern conference central division and plays its home games at little caesars arena, located in midtown.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
707:2,http://web.archive.org/web/20191125172531id_/https://en.wikipedia.org/wiki/John_Adams_p6,NA,t5-small,"in 1758, john adams earned an a.m. from harvard, and was soon admitted to the bar, having completed his studies under james putnam.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,4
359:1,http://web.archive.org/web/20191125130932id_/https://en.wikipedia.org/wiki/Sheila_E._p2,NA,t5-base,"sheila e. provided vocals on the b-side to let's go crazy, erotic city in 1984.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
